building_id,event_id,event_name,district,disaster_type,building_source,building_source_id,s1_pre_date,s1_post_date,s2_pre_date,s2_post_date,sample_type,evidence_source,evidence_url,evidence_type,reviewer_1,label_1,reviewer_2,label_2,label,label_confidence,label_reason,review_status,reviewer,review_date
TN_MANDOUS_2022_019005,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J5JF+9759,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_027102,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M4FW+WJC5,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_029025,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M4VH+M6JP,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_030458,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M5JF+QG3V,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_003686,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42H53C+PX8F,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_028529,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M59R+7MXX,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_011779,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J4CM+5GMX,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_008731,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42H4VM+36WX,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_034393,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M6RX+52XJ,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_028527,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M57Q+5PCH,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_017493,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J4QM+GQC9,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_000129,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42H47M+6P9Q,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_011834,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J582+X93M,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_033021,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M6H6+M96M,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_021209,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J5PW+MMR8,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_011564,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J4CM+5JXW,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_033351,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M6RF+H47F,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_028541,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M58R+XJH2,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_033043,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M5RW+9GM3,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_029020,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M4VH+PMMH,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_026446,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M4GQ+P666,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_025023,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M53Q+R5W2,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_017504,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J4PG+FPX7,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_008753,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42H4VM+35H3,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_018998,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42J5FC+X6G4,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_033008,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M6J6+PVW7,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_000004,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42H45H+2FCP,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_022751,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M43X+7JJG,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_MANDOUS_2022_021957,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,google_open_buildings,7M42M44H+WCVX,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_150703,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPM8+QRMX,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_167097,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQQR3+58P5,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_157870,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQQG8+6F53,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_156891,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQQP3+9469,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_162717,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPWM+GG5W,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_158944,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJRV+G8M3,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_147648,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJMR+2GX4,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_158839,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJVH+4H7Q,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_160164,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMVG+R79F,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_156890,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQQP2+CQ2C,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_160407,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPX8+239X,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_147683,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMJ6+QM49,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_139059,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQP87+WRH6,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_150019,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMPR+6V77,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_158840,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJRV+F68W,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_148463,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMJH+J9W8,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_142594,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQP8M+4RPR,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_152760,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPMP+645V,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_145870,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQQ6F+RR4W,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_142587,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQP6P+XH8M,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_160295,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVRM2V+7QCW,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_152759,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPJJ+6PG8,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_146953,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJPJ+CHVF,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_160297,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMXW+2779,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_148468,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMHH+65XM,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_146885,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJMM+FP3C,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_143642,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQP6W+2R66,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_150021,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMMV+V4GP,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_159776,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVRM26+F4RP,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_159778,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQMX4+Q88P,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_150701,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPG7+FM5M,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_160410,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPX5+GJRF,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_158837,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJVH+4986,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
