building_id,event_id,event_name,district,disaster_type,label,label_name,confidence,evidence_type,evidence_source,evidence_url,sample_type,sar_pre_path,sar_post_path,optical_pre_path,optical_post_path,building_mask_path,chip_size,resolution,crs,geometry_hash,multi_event_flag,split
TN_MANDOUS_2022_033027,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033027/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033027/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033027/building_mask.npy,2,10.0,EPSG:32644,6f3854e9b9edd528,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_033559,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033559/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033559/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033559/building_mask.npy,2,10.0,EPSG:32644,ab5b7144102a5b23,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_000020,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000020/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000020/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000020/building_mask.npy,2,10.0,EPSG:32644,ed9534c62b08639c,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_000041,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000041/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000041/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000041/building_mask.npy,1,10.0,EPSG:32644,9ea75cc2f13b063a,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_004697,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_004697/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_004697/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_004697/building_mask.npy,1,10.0,EPSG:32644,d7f72dd89e3c7324,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_008668,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008668/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008668/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008668/building_mask.npy,2,10.0,EPSG:32644,934ad6b4b27143da,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_011512,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011512/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011512/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011512/building_mask.npy,1,10.0,EPSG:32644,d376d8a71c46030f,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_017514,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017514/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017514/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017514/building_mask.npy,2,10.0,EPSG:32644,834c2c4544469648,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_017604,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017604/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017604/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017604/building_mask.npy,2,10.0,EPSG:32644,325394733565a15a,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_021969,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_021969/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_021969/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_021969/building_mask.npy,1,10.0,EPSG:32644,196f128e5109f760,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_026484,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026484/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026484/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026484/building_mask.npy,1,10.0,EPSG:32644,acbf63ece10ed07f,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_029038,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029038/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029038/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029038/building_mask.npy,2,10.0,EPSG:32644,07fc0aa439b7662a,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_000225,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000225/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000225/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000225/building_mask.npy,1,10.0,EPSG:32644,4246ae7746c9bc14,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_000631,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000631/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000631/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000631/building_mask.npy,3,10.0,EPSG:32644,96136bfffce33b23,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_006600,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006600/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006600/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006600/building_mask.npy,2,10.0,EPSG:32644,f6ed84416c31cd61,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_011489,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011489/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011489/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011489/building_mask.npy,2,10.0,EPSG:32644,233fd29d7c490421,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_011537,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011537/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011537/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011537/building_mask.npy,2,10.0,EPSG:32644,29a3f0871ec36555,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_017519,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017519/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017519/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017519/building_mask.npy,2,10.0,EPSG:32644,ca945c3ca4466cf2,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_018031,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018031/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018031/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018031/building_mask.npy,1,10.0,EPSG:32644,6f4a2b2d018f7803,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_022787,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022787/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022787/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022787/building_mask.npy,1,10.0,EPSG:32644,0c70f795d629659d,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_026765,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026765/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026765/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026765/building_mask.npy,1,10.0,EPSG:32644,0eaffc1699de49ac,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_029383,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029383/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029383/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029383/building_mask.npy,2,10.0,EPSG:32644,07df7e842ceefb6e,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_003659,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003659/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003659/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003659/building_mask.npy,1,10.0,EPSG:32644,7219282df06adcbc,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_006730,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006730/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006730/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006730/building_mask.npy,2,10.0,EPSG:32644,5e5c2fd7c659dc3b,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_008880,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008880/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008880/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008880/building_mask.npy,2,10.0,EPSG:32644,3f71b9252d05a7eb,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_011850,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011850/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011850/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011850/building_mask.npy,2,10.0,EPSG:32644,b2ba8d452bcc1a4b,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_018338,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018338/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018338/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018338/building_mask.npy,1,10.0,EPSG:32644,5643838d8c3bb87d,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_018592,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018592/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018592/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018592/building_mask.npy,2,10.0,EPSG:32644,d623a59a9a60e278,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_022807,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022807/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022807/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022807/building_mask.npy,1,10.0,EPSG:32644,1571b2c2ca217ba1,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_027155,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_027155/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_027155/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_027155/building_mask.npy,2,10.0,EPSG:32644,24ca49e0e7619e05,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_003710,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003710/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003710/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003710/building_mask.npy,5,10.0,EPSG:32644,1729d203c3d07cf4,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_003819,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003819/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003819/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003819/building_mask.npy,1,10.0,EPSG:32644,c9e26643ce05e30e,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_007591,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_007591/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_007591/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_007591/building_mask.npy,2,10.0,EPSG:32644,ddfd6c0cb5499b1c,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_013159,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_013159/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_013159/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_013159/building_mask.npy,1,10.0,EPSG:32644,6109475ecfc8c681,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_012861,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_012861/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_012861/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_012861/building_mask.npy,2,10.0,EPSG:32644,ba75630b5a76f433,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_019043,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019043/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019043/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019043/building_mask.npy,2,10.0,EPSG:32644,4e9c01071517646c,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_019040,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019040/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019040/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019040/building_mask.npy,2,10.0,EPSG:32644,5fe075e8f48c5adc,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_023788,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_023788/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_023788/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_023788/building_mask.npy,1,10.0,EPSG:32644,341219f1d192c012,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_030296,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030296/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030296/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030296/building_mask.npy,1,10.0,EPSG:32644,ecbe7407644480c7,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_003702,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003702/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003702/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003702/building_mask.npy,2,10.0,EPSG:32644,2c76795201ce98e6,SINGLE_EVENT_BUILDING,test
TN_MANDOUS_2022_003865,TN_MANDOUS_2022,Cyclone Mandous 2022,Chengalpattu,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003865/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003865/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003865/building_mask.npy,3,10.0,EPSG:32644,2273be9469ed3987,SINGLE_EVENT_BUILDING,test
