building_id,event_id,sample_type,s1_pre_valid,s1_post_valid,s2_pre_valid,s2_post_valid,output_dir,geometry_hash,building_area_m2,district,disaster_type,event_name,impact_date,s1_pre_date,s1_post_date,s2_pre_date,s2_post_date,s1_available,s2_available,optical_available,mask_sum,mask_fraction,crs
TN_MANDOUS_2022_017596,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017596,bc541bc46b9cf3b1,17.53,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_021966,TN_MANDOUS_2022,SAR_ONLY,71.88,71.88,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_021966,650f5682139faaff,54.3,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_026476,TN_MANDOUS_2022,SAR_ONLY,78.12,78.12,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026476,b2f492ec33cefe95,23.93,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_029036,TN_MANDOUS_2022,SAR_ONLY,84.38,84.38,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029036,c05adc3a188dec52,18.64,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_000206,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000206,6cac78da93c0f8ed,92.01,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,5,0.0048828125,EPSG:32644
TN_MANDOUS_2022_000452,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000452,a9ccbcda9388306f,48.72,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,5,0.0048828125,EPSG:32644
TN_MANDOUS_2022_006500,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006500,40749090620df886,36.88,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_010325,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_010325,5d8616b21cc7f262,35.73,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_011527,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011527,d5a0e83356245c39,15.06,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_017513,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017513,46fdee7bdb98656a,22.24,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_017974,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017974,502d591093ec7ab3,21.46,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_022777,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022777,04d49d70ff64e397,56.05,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_026726,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026726,8a640b5edec561b5,23.19,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_029213,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029213,4e2c47d2b36a1ac7,17.21,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_002411,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_002411,b4753c7de24218ca,98.1,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_003499,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003499,52d0b7ad0541e81f,31.18,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_006700,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006700,a08a2b1f9ee8cdb9,87.15,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_008873,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008873,cf5ecb1f095ba2c0,16.88,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_011845,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011845,9acfa6189f3cdb1d,18.84,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_018334,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018334,9ec282f7885d01a7,32.29,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_018529,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_018529,08fe8ef633c017b3,103.56,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_022796,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_022796,d641595a5bac73ff,22.8,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_027141,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_027141,26590523d3f172a1,26.17,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_029571,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029571,3022f57e3703177d,18.12,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_003707,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003707,0c7851fa1309ff1a,40.2,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_003804,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003804,d2e818dc665ede56,14.03,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_007578,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_007578,0390d6ba9ce665d6,84.05,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_013121,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_013121,7867cb2f185bceb8,479.26,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,10,0.009765625,EPSG:32644
TN_MANDOUS_2022_012858,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_012858,d9b24ac2d8969bb0,69.63,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,5,0.0048828125,EPSG:32644
TN_MANDOUS_2022_019026,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019026,356446b792499e06,29.92,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_019022,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019022,c5e9efdaa51dfa3f,24.64,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_023768,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_023768,84e5e61445302fcd,18.31,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_028289,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_028289,2fad616a8fd3336c,27.81,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_030294,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030294,c9790ff96e108558,62.27,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_003693,TN_MANDOUS_2022,SAR_ONLY,71.88,71.88,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003693,c0d623b3cafa0d5e,54.63,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_003856,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_003856,bd9d5c8a91435dfa,708.18,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,14,0.013671875,EPSG:32644
TN_MANDOUS_2022_007993,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_007993,03b78363080b69b9,40.15,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_010523,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_010523,ebc2594786f30bf4,22.55,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_012871,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_012871,864dbeecb56dc290,142.21,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,6,0.005859375,EPSG:32644
TN_MANDOUS_2022_019029,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019029,9df1ef88699e5550,310.23,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,9,0.0087890625,EPSG:32644
TN_MANDOUS_2022_019080,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_019080,8a4e3b8cb8d1ba22,14.8,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_024087,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_024087,931b785ad8a74ebe,16.39,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_028280,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_028280,4fce7905f98f740f,53.49,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_030915,TN_MANDOUS_2022,SAR_ONLY,59.38,59.38,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030915,4ee3e9f182661be4,50.37,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_010463,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_010463,45839b0d129431b3,41.32,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_014383,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_014383,f85395416d14d1b7,62.66,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_020002,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_020002,bceab002e5e97727,101.96,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_020252,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_020252,0364627b95bab249,29.24,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_028574,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_028574,b8293a36799df7ea,58.88,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_028601,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_028601,3f0988db3ab97959,16.41,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_030955,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030955,b54e2bd0e371f588,50.17,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_016928,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_016928,f8d6d9f7500e6998,14.82,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_021225,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_021225,74b08399a670cc8b,283.85,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,8,0.0078125,EPSG:32644
TN_MANDOUS_2022_021227,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_021227,1d279471a682d4c7,69.83,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_025092,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_025092,267152898ba5e1dc,12.56,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_028666,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_028666,1ee9a8f86d6b6366,33.25,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_033088,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033088,bed7902b5a0d699f,301.1,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,9,0.0087890625,EPSG:32644
TN_MANDOUS_2022_025708,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_025708,d126f07e28e36472,38.67,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_033081,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033081,785bf1c4dbadaabf,15.7,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_033026,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033026,e20dfacf33469d45,51.55,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_033509,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033509,9804ec939c9a0141,69.39,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_000018,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000018,2563b79d83263c86,26.84,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_000040,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000040,0b7ff09e66119f05,15.83,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_004696,TN_MANDOUS_2022,SAR_ONLY,93.75,93.75,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_004696,8e0347beaa20fe73,87.91,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_008667,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_008667,b08b7c89677e6541,60.59,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_011504,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011504,edb842426339a0d1,125.58,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,6,0.005859375,EPSG:32644
TN_MANDOUS_2022_017510,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017510,efec7c7260f83f16,31.84,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,3,0.0029296875,EPSG:32644
TN_MANDOUS_2022_017603,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_017603,2c63daf1ff541ab0,59.94,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,6,0.005859375,EPSG:32644
TN_MANDOUS_2022_021967,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_021967,139ff3e54293578a,21.6,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_026477,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_026477,4dee2dc8b13367af,37.31,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,4,0.00390625,EPSG:32644
TN_MANDOUS_2022_029037,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_029037,c5d270e7b794cdc9,25.76,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,1,0.0009765625,EPSG:32644
TN_MANDOUS_2022_000221,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000221,b2eb5baece047b84,9.92,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
TN_MANDOUS_2022_000601,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_000601,84391648b8c46aa7,366.66,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,10,0.009765625,EPSG:32644
TN_MANDOUS_2022_006558,TN_MANDOUS_2022,SAR_ONLY,100.0,100.0,0.0,0.0,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_006558,c7b4b264572172f8,19.19,Chengalpattu,cyclones,Cyclone Mandous 2022,2022-12-09,1SDV,1SDV,none,none,True,False,False,2,0.001953125,EPSG:32644
