building_id,location,split,damage_label,sar_pre_path,sar_post_path,optical_pre_path,optical_post_path,building_mask_path,chip_size,resolution,crs,valid_sar,valid_optical
chennai_bld_001662,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001662_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001662_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001662_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001662_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001662_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001663,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001663_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001663_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001663_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001663_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001663_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001664,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001664_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001664_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001664_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001664_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001664_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001665,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001665_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001665_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001665_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001665_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001665_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001666,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001666_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001666_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001666_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001666_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001666_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001667,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001667_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001667_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001667_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001667_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001667_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001668,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001668_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001668_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001668_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001668_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001668_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001669,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001669_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001669_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001669_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001669_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001669_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001670,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001670_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001670_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001670_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001670_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001670_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001671,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001671_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001671_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001671_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001671_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001671_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001672,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001672_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001672_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001672_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001672_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001672_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001673,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001673_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001673_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001673_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001673_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001673_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001674,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001674_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001674_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001674_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001674_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001674_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001675,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001675_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001675_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001675_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001675_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001675_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001676,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001676_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001676_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001676_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001676_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001676_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001677,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001677_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001677_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001677_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001677_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001677_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001678,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001678_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001678_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001678_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001678_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001678_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001679,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001679_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001679_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001679_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001679_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001679_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001680,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001680_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001680_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001680_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001680_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001680_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001681,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001681_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001681_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001681_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001681_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001681_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001682,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001682_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001682_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001682_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001682_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001682_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001683,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001683_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001683_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001683_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001683_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001683_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001684,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001684_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001684_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001684_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001684_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001684_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001685,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001685_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001685_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001685_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001685_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001685_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001686,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001686_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001686_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001686_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001686_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001686_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001687,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001687_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001687_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001687_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001687_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001687_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001688,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001688_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001688_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001688_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001688_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001688_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001689,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001689_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001689_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001689_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001689_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001689_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001690,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001690_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001690_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001690_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001690_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001690_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001691,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001691_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001691_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001691_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001691_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001691_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001692,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001692_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001692_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001692_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001692_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001692_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001693,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001693_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001693_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001693_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001693_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001693_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001694,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001694_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001694_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001694_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001694_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001694_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001695,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001695_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001695_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001695_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001695_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001695_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001696,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001696_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001696_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001696_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001696_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001696_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001697,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001697_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001697_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001697_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001697_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001697_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001698,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001698_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001698_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001698_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001698_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001698_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001699,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001699_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001699_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001699_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001699_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001699_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001700,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001700_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001700_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001700_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001700_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001700_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001701,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001701_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001701_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001701_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001701_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001701_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001702,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001702_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001702_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001702_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001702_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001702_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001703,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001703_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001703_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001703_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001703_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001703_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001704,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001704_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001704_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001704_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001704_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001704_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001705,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001705_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001705_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001705_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001705_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001705_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001706,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001706_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001706_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001706_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001706_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001706_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001707,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001707_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001707_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001707_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001707_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001707_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001708,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001708_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001708_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001708_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001708_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001708_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001709,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001709_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001709_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001709_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001709_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001709_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001710,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001710_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001710_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001710_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001710_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001710_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001711,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001711_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001711_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001711_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001711_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001711_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001712,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001712_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001712_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001712_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001712_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001712_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001713,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001713_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001713_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001713_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001713_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001713_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001714,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001714_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001714_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001714_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001714_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001714_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001715,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001715_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001715_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001715_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001715_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001715_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001716,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001716_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001716_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001716_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001716_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001716_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001717,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001717_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001717_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001717_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001717_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001717_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001718,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001718_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001718_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001718_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001718_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001718_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001719,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001719_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001719_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001719_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001719_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001719_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001720,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001720_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001720_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001720_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001720_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001720_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001721,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001721_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001721_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001721_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001721_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001721_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001722,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001722_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001722_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001722_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001722_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001722_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001723,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001723_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001723_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001723_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001723_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001723_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001724,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001724_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001724_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001724_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001724_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001724_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001725,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001725_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001725_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001725_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001725_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001725_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001726,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001726_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001726_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001726_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001726_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001726_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001727,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001727_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001727_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001727_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001727_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001727_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_001728,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_001728_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001728_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_001728_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_001728_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_001728_mask.npy,32,10.0,EPSG:32644,True,True
