building_id,event_id,event_name,district,disaster_type,label,label_name,confidence,evidence_type,evidence_tier,evidence_source,evidence_url,evidence_geometry_available,evidence_description,spatial_match_status,building_area,intersection_area,overlap_ratio,geometry_hash,multi_event_flag,sample_type,sar_pre_path,sar_post_path,optical_pre_path,optical_post_path,building_mask_path,chip_size,resolution,crs,split
TN_NIVAR_2020_059562,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,21.34,21.34,1.0,05aae4eb2f37d90e,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_059562/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_059562/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_059562/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_059562/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_059562/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_064470,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,73.17,73.17,1.0,1274851a45057ead,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_064470/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_064470/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_064470/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_064470/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_064470/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_083320,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,2,DESTROYED,HIGH,HIGH_RES_PRE_POST,TIER_3_STRONG,UNOSAT detailed damage assessment shapes,https://emergency.copernicus.eu/,TRUE,Authoritative building complete collapse verification.,PASS_SUPPORTED,69.31,69.31,1.0,bc5c4326f567fbea,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083320/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083320/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083320/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083320/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083320/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_104130,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,28.8,28.8,1.0,e30c530baaeca432,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104130/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104130/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104130/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104130/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104130/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_000068,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,46.94,46.94,1.0,41aabc65cff6ea10,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000068/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000068/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000068/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000068/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000068/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_017772,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,131.04,131.04,1.0,b3385c49850139d8,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_017772/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_017772/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_017772/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_017772/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_017772/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_002055,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,47.0,47.0,1.0,3268bca52ba1c3e7,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002055/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002055/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002055/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002055/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002055/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_018447,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,2,DESTROYED,HIGH,HIGH_RES_PRE_POST,TIER_3_STRONG,UNOSAT detailed damage assessment shapes,https://emergency.copernicus.eu/,TRUE,Authoritative building complete collapse verification.,PASS_SUPPORTED,326.91,326.91,1.0,4ef92adbeba6dbf3,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018447/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018447/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018447/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018447/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018447/building_mask.npy,3,10.0,EPSG:32644,train
TN_NIVAR_2020_098634,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,108.01,108.01,1.0,df6d401fcd286ce4,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_098634/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_098634/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_098634/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_098634/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_098634/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_039120,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,44.78,44.78,1.0,35515e2512e97364,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_039120/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_039120/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_039120/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_039120/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_039120/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_091938,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,16.09,16.09,1.0,2fc599b0da48a29b,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091938/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091938/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091938/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091938/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091938/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_107865,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,66.65,66.65,1.0,322fd7a3a891987a,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_107865/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_107865/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_107865/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_107865/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_107865/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_096340,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,59.34,59.34,1.0,b5aaf1aed611ffcd,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_096340/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_096340/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_096340/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_096340/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_096340/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_097204,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,15.08,15.08,1.0,b4b21bf2b135d482,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_097204/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_097204/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_097204/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_097204/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_097204/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_002146,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,66.1,66.1,1.0,48ee8ba660d417bc,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002146/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002146/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002146/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002146/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_002146/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_051823,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,163.17,163.17,1.0,dd3b9a7e95702d5a,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_051823/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_051823/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_051823/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_051823/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_051823/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_086381,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,75.3,75.3,1.0,e0244b084fbc6632,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_086381/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_086381/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_086381/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_086381/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_086381/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_018448,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,48.56,48.56,1.0,e338b743cf00c351,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018448/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018448/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018448/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018448/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018448/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_054601,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,2,DESTROYED,HIGH,HIGH_RES_PRE_POST,TIER_3_STRONG,UNOSAT detailed damage assessment shapes,https://emergency.copernicus.eu/,TRUE,Authoritative building complete collapse verification.,PASS_SUPPORTED,125.09,125.09,1.0,d974dafb0abab49f,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_054601/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_054601/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_054601/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_054601/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_054601/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_078648,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,2,DESTROYED,HIGH,HIGH_RES_PRE_POST,TIER_3_STRONG,UNOSAT detailed damage assessment shapes,https://emergency.copernicus.eu/,TRUE,Authoritative building complete collapse verification.,PASS_SUPPORTED,26.8,26.8,1.0,177345550506cdc9,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_078648/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_078648/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_078648/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_078648/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_078648/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_044075,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,84.15,84.15,1.0,3713ea1f1a516aef,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_044075/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_044075/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_044075/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_044075/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_044075/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_083323,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,59.44,59.44,1.0,70283531aed1682d,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083323/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083323/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083323/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083323/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_083323/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_091826,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,132.66,132.66,1.0,2e6f8630ac38abd7,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091826/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091826/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091826/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091826/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091826/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_104133,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,53.24,53.24,1.0,95591f5426490208,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104133/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104133/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104133/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104133/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104133/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_084846,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,14.01,14.01,1.0,ae5a44ad8d01f465,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_084846/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_084846/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_084846/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_084846/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_084846/building_mask.npy,1,10.0,EPSG:32644,train
TN_NIVAR_2020_104156,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,69.04,69.04,1.0,884502f110c24f5a,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104156/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104156/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104156/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104156/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_104156/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_085393,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,53.84,53.84,1.0,18c163dcaa664632,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085393/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085393/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085393/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085393/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085393/building_mask.npy,2,10.0,EPSG:32644,train
TN_NIVAR_2020_029842,TN_NIVAR_2020,Cyclone Nivar 2020,Cuddalore,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,51.1,51.1,1.0,ee8a8be91900e724,MULTI_EVENT_BUILDING,MULTIMODAL,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029842/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029842/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029842/optical_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029842/optical_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029842/building_mask.npy,1,10.0,EPSG:32644,train
